dataset,sample_name,seq_len,protein_size,scheduler,estimator,n_steps,mode,seed,conformer_index,step_index,n_step_frames,generation_t,alphaflow_t,entropy_curve_mode,structure_source,aligned_rmsd_to_first,aligned_step_rmsd,max_residue_displacement_to_first,deformation_amplification,pdb_path
atlas_test.strict_ready,6tgk_C,105,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,20,24,0.8695652173913043,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.3724928454753257,0.047768327439757806,2.259338965352647,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_condmarg/structures/atlas_test.strict_ready/6tgk_C/entropic_25_ode_heun_seed7/conf_20.pdb
atlas_test.strict_ready,6tgk_C,105,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,21,24,0.9130434782608695,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.36511679222579657,0.028687867102675603,2.187999524960111,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_condmarg/structures/atlas_test.strict_ready/6tgk_C/entropic_25_ode_heun_seed7/conf_21.pdb
atlas_test.strict_ready,6tgk_C,105,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,22,24,0.9565217391304348,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.32247721362065945,0.07161457804475352,1.583199160505213,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_condmarg/structures/atlas_test.strict_ready/6tgk_C/entropic_25_ode_heun_seed7/conf_22.pdb
atlas_test.strict_ready,6tgk_C,105,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,23,24,1.0,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.32520091419734953,0.051384497105540806,1.6426856013683697,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_condmarg/structures/atlas_test.strict_ready/6tgk_C/entropic_25_ode_heun_seed7/conf_23.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,0,24,0.0,1.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,3.476741135719387e-15,3.476741135719387e-15,5.725996103146448e-15,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_0.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,1,24,0.043478260869565216,0.9956283066737407,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5241433532827773,0.5241433532827777,1.4764850548728063,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_1.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,2,24,0.08695652173913043,0.991256613347447,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5731965334849484,0.13799765328645067,1.6640405413273063,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_2.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,3,24,0.13043478260869565,0.9868849200211532,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5374941723088464,0.09255747757250626,1.537253229094706,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_3.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,4,24,0.17391304347826086,0.9825132266948595,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5442909181103217,0.04272198046988758,1.5237229670961472,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_4.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,5,24,0.21739130434782608,0.9781415333685657,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5578891339158784,0.028055518080607904,1.5942668332784835,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_5.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,6,24,0.2608695652173913,0.973769840042272,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5646974181384151,0.020188684317013015,1.6317069084563354,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_6.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,7,24,0.30434782608695654,0.9693981467159781,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5670759733383668,0.010431056141298266,1.6497572417911648,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_7.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,8,24,0.34782608695652173,0.9631112285156478,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5884289181733097,0.028891783553279562,1.7388310477506745,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_8.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,9,24,0.391304347826087,0.9416796723215588,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.587559051669715,0.09798883754846573,1.6670530633337979,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_9.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,10,24,0.43478260869565216,0.9092727986028176,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5775602100725237,0.042870797712411014,1.6308904390227026,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_10.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,11,24,0.4782608695652174,0.8358510371475448,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5045974677365128,0.15147193696887046,1.4190824676370577,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_11.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,12,24,0.5217391304347826,0.4823238121768983,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.6178141222961082,0.38879227469037436,2.324410089932265,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_12.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,13,24,0.5652173913043478,0.12970806637618137,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.09754302591977,0.5878980111290066,4.103659255135227,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_13.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,14,24,0.6086956521739131,0.05628677055392257,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.2537550850814514,0.24787373076523742,4.887443082521233,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_14.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,15,24,0.6521739130434783,0.02386024115421003,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.2326794604813782,0.13001988293675198,4.811387309262361,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_15.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,16,24,0.6956521739130435,0.002428340594918472,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.2300957315200074,0.12858193486348976,4.77286953698861,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_16.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,17,24,0.7391304347826086,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.2240743987086509,0.16894453523700073,4.642025261760935,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_17.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,18,24,0.782608695652174,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.0595212154759721,0.5929911597853628,3.6001907803140965,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_18.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,19,24,0.8260869565217391,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.661321845487013,0.5741410529204056,2.1828539869559584,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_19.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,20,24,0.8695652173913043,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5742491036820363,0.24017696471832875,1.7342591880887641,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_20.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,21,24,0.9130434782608695,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5146263357572873,0.1531723506235836,1.352132801348949,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_21.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,22,24,0.9565217391304348,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.49288195610741314,0.09536155868431687,1.545185502717245,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_22.pdb
atlas_test.strict_ready,7lp1_A,39,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,23,24,1.0,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5002218699429192,0.04484310925972081,1.6227112472186422,6.0,results/run41_rebuttal/exp_05_alphaflow_atlas_test_short_condmarg/structures/atlas_test.strict_ready/7lp1_A/entropic_25_ode_heun_seed7/conf_23.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,0,24,0.0,1.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,8.08179484874951e-15,8.08179484874951e-15,2.1505108827574395e-14,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_0.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,1,24,0.043478260869565216,0.9960572948320954,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.37382246377098066,0.37382246377097933,2.223286400538418,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_1.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,2,24,0.08695652173913043,0.9921145896641657,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.49268027096715233,0.36449813698734596,3.5290562286481495,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_2.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,3,24,0.13043478260869565,0.988171884496236,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.44540652950767184,0.22894453504997095,2.7632154362633785,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_3.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,4,24,0.17391304347826086,0.9842291793283064,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5186306707414006,0.19630284693920885,3.3020416086902675,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_4.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,5,24,0.21739130434782608,0.9802864741603767,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.4857946569821632,0.1137105351610263,3.020918944723014,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_5.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,6,24,0.2608695652173913,0.9763437689924471,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.4690338732240309,0.16725689909313513,3.0475052675333902,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_6.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,7,24,0.30434782608695654,0.960884738590846,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5238958373645448,0.2278632970440753,3.142967561381327,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_7.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,8,24,0.34782608695652173,0.942052001756564,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.4938181678682336,0.09804751302942423,3.1456778506086343,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_8.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,9,24,0.391304347826087,0.9258872819230904,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.483290419744557,0.11590802278361587,3.182078503861655,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_9.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,10,24,0.43478260869565216,0.8801678940455939,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5333090090549247,0.16707198227053216,3.360756798143053,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_10.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,11,24,0.4782608695652174,0.6139452407272133,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5210848039370586,0.1059790964462003,3.4850554164290144,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_11.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,12,24,0.5217391304347826,0.25684679175530867,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.739947087508351,0.40311737399791325,7.764038136001922,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_12.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,13,24,0.5652173913043478,0.13544244978854517,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.8602528686617131,0.32342425956292137,9.216114426338141,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_13.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,14,24,0.6086956521739131,0.08279245715383278,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.9533940617846276,0.3054864447687339,9.410089125511345,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_14.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,15,24,0.6521739130434783,0.0488491210618461,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.0519897641078075,0.24352052406418317,9.831085187551729,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_15.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,16,24,0.6956521739130435,0.027425538903687603,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.1048211278268618,0.1901333032480143,9.560822602161648,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_16.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,17,24,0.7391304347826086,0.010667445969188451,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.194602920075592,0.213955558526845,9.83173622668247,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_17.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,18,24,0.782608695652174,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.029394692462524,0.9072555933403186,11.201186573992606,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_18.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,19,24,0.8260869565217391,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5785980122871152,0.8259042794591864,4.326591802842475,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_19.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,20,24,0.8695652173913043,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.6025597783782131,0.19086994692623205,4.138957898930015,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_20.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,21,24,0.9130434782608695,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5611822946699446,0.1038323429502654,3.6917617429062743,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_21.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,22,24,0.9565217391304348,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5407544390327942,0.06541231491866871,3.422719655684518,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_22.pdb
cameo2022.strict_ready,7q6d_A,405,long protein (>400 aa),entropic,cond_marg,25,ode_heun,7,0,23,24,1.0,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.5228136074454516,0.05571160786833883,3.1190765734578165,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_condmarg/structures/cameo2022.strict_ready/7q6d_A/entropic_25_ode_heun_seed7/conf_23.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,0,24,0.0,1.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.241888998742112e-14,1.241888998742112e-14,2.5680492922932105e-14,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_0.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,1,24,0.043478260869565216,0.9960572948320954,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,0.893807411600171,0.8938074116001696,4.162286119603761,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_1.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,2,24,0.08695652173913043,0.9921145896641657,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.5315777745802894,0.9807539057442964,9.032276631398107,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_2.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,3,24,0.13043478260869565,0.988171884496236,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.7750048638754967,0.45033556516569356,10.376939776676707,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_3.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,4,24,0.17391304347826086,0.9842291793283064,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.8813224939324589,0.29898087916449434,11.246085759657676,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_4.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,5,24,0.21739130434782608,0.9802864741603767,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.1095827327313783,0.37317444015362816,13.612023940579752,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_5.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,6,24,0.2608695652173913,0.9763437689924471,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.288348205674235,0.23135641720532518,14.829665740865892,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_6.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,7,24,0.30434782608695654,0.960884738590846,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.368088104965712,0.10881845890105658,15.49867210797669,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_7.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,8,24,0.34782608695652173,0.942052001756564,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.39054113802278,0.4064875395290386,14.779203659951595,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_8.pdb
