source_run,source_file,schedule_family,dataset_group,size_group,dataset,sample_name,sample_index,seq_len,scheduler,n_steps,seed,requested_entropy_mode,plddt_mean,diversity,rmsd_mean,invalid_rate,invalid_structures,infer_seconds_per_output,infer_seconds_per_model_output,trajectory_plddt_mean_all_frames,n_outputs,n_endpoint_outputs
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7n3y_A,32,413,entropic_log1p,25,123,standard,96.02106475830078,20.369657516479492,20.369657516479492,0.0,0.0,32.83607571711764,1.3134430286847054,85.12248695373535,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7n3y_A,32,413,power_2,10,7,standard,90.56792068481445,14.9136381149292,14.9136381149292,0.0,0.0,13.108243326190859,1.3108243326190858,80.33082370758056,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7n3y_A,32,413,power_2,25,314,standard,91.83553886413574,9.650667190551758,9.650667190551758,0.0,0.0,32.78505999036133,1.3114023996144533,83.55177711486816,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,linear,10,42,standard,93.29290962219238,9.547314643859863,9.547314643859863,0.0,0.0,13.516909612342715,1.3516909612342716,90.25501651763916,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,linear,25,2718,standard,94.14643669128418,7.353431701660156,7.353431701660156,0.0,0.0,33.79191485513002,1.3516765942052007,90.27468994140625,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,cosine,10,123,standard,97.02182579040527,4.804525375366211,4.804525375366211,0.0,0.0,13.517680906690657,1.3517680906690657,90.76058845520019,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,sigmoid,5,7,standard,97.89907836914062,5.143794536590576,5.143794536590576,0.0,0.0,6.755251225084066,1.3510502450168134,90.39374122619628,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,sigmoid,10,314,standard,97.8592357635498,6.136222839355469,6.136222839355469,0.0,0.0,13.50113048357889,1.3501130483578891,91.24021377563477,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,entropic,5,42,standard,94.4297046661377,7.557239055633545,7.557239055633545,0.0,0.0,6.7603296572342515,1.3520659314468504,89.74966964721679,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,entropic,10,2718,standard,94.74668312072754,6.538219451904297,6.538219451904297,0.0,0.0,13.516226476524025,1.3516226476524025,90.57437438964844,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,entropic_log1p,5,123,standard,94.2177906036377,5.664201259613037,5.664201259613037,0.0,0.0,6.7427546116523445,1.3485509223304688,89.79344329833984,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,entropic_log1p,25,7,standard,96.0554084777832,9.367960929870605,9.367960929870605,0.0,0.0,33.82378043234348,1.3529512172937392,89.86939819335937,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,power_2,5,314,standard,91.73284149169922,8.738022804260254,8.738022804260254,0.0,0.0,6.743562852498144,1.3487125704996288,88.31257095336915,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,8day_A,35,419,power_2,25,42,standard,92.58717346191406,11.331241607666016,11.331241607666016,0.0,0.0,33.80943261180073,1.3523773044720293,89.7261107635498,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,linear,5,2718,standard,92.98602485656738,17.714889526367188,17.714889526367188,0.0,0.0,7.060827344655991,1.4121654689311982,87.13567161560059,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,linear,25,123,standard,94.55525016784668,11.980599403381348,11.980599403381348,0.0,0.0,35.31535625597462,1.412614250238985,90.45034362792968,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,cosine,10,7,standard,97.54157066345215,7.246000289916992,7.246000289916992,0.0,0.0,14.109202300664037,1.4109202300664037,90.08488445281982,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,cosine,25,314,standard,96.70843505859375,8.888569831848145,8.888569831848145,0.0,0.0,35.3159693419002,1.412638773676008,90.89095741271973,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,sigmoid,10,42,standard,98.30176734924316,10.644610404968262,10.644610404968262,0.0,0.0,14.120112583506852,1.4120112583506852,90.60494613647461,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,sigmoid,25,2718,standard,97.15498542785645,5.144153118133545,5.144153118133545,0.0,0.0,35.30793778412044,1.4123175113648176,91.97169578552246,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,entropic,10,123,standard,95.07218742370605,22.967056274414062,22.967056274414062,0.0,0.0,14.09921264462173,1.409921264462173,89.255611038208,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,entropic_log1p,5,7,standard,93.65197563171387,20.69096565246582,20.69096565246582,0.0,0.0,7.023896617349237,1.4047793234698474,87.28584365844726,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,entropic_log1p,10,314,standard,95.25216674804688,21.92668342590332,21.92668342590332,0.0,0.0,14.09850802551955,1.409850802551955,89.35731563568115,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,power_2,5,42,standard,92.20186996459961,20.391559600830078,20.391559600830078,0.0,0.0,7.045926375780255,1.409185275156051,86.14217224121094,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7m1z_B,37,430,power_2,10,2718,standard,95.16742134094238,10.331795692443848,10.331795692443848,0.0,0.0,14.121216315310448,1.4121216315310448,88.84699230194092,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,linear,5,123,standard,96.72786712646484,9.257588386535645,9.257588386535645,0.0,0.0,6.274980501737446,1.2549961003474892,93.19074668884278,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,linear,25,7,standard,94.71942329406738,8.365302085876465,8.365302085876465,0.0,0.0,31.363233944401145,1.254529357776046,93.20924903869629,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,cosine,5,314,standard,97.68015098571777,4.012211322784424,4.012211322784424,0.0,0.0,6.276088075712323,1.2552176151424645,93.21883354187011,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,cosine,25,42,standard,96.72309112548828,6.0042853355407715,6.0042853355407715,0.0,0.0,31.369989258702844,1.2547995703481138,92.91903144836425,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,sigmoid,5,2718,standard,98.64019012451172,3.597985029220581,3.597985029220581,0.0,0.0,6.2491894220002,1.24983788440004,93.48407745361328,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,sigmoid,25,123,standard,97.12412643432617,4.676785469055176,4.676785469055176,0.0,0.0,31.362902683671564,1.2545161073468625,93.86558776855469,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,entropic,10,7,standard,96.23766899108887,8.170822143554688,8.170822143554688,0.0,0.0,12.546680794097483,1.2546680794097482,93.93335571289063,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,entropic,25,314,standard,96.28084373474121,6.304876327514648,6.304876327514648,0.0,0.0,31.357542497571558,1.2543016999028622,92.80363838195801,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,entropic_log1p,10,42,standard,95.50342750549316,6.69437837600708,6.69437837600708,0.0,0.0,12.529157533310354,1.2529157533310353,93.48349895477295,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,entropic_log1p,25,2718,standard,96.4333438873291,5.838167667388916,5.838167667388916,0.0,0.0,31.346982600167394,1.2538793040066958,93.01296195983886,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7q6d_A,38,405,power_2,10,123,standard,96.61115074157715,11.664581298828125,11.664581298828125,0.0,0.0,12.538288713432848,1.2538288713432848,92.84588737487793,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,linear,5,7,standard,94.73349571228027,7.237173080444336,7.237173080444336,0.0,0.0,6.15318879019469,1.230637758038938,88.88192939758301,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,linear,10,314,standard,95.38274765014648,5.562411785125732,5.562411785125732,0.0,0.0,12.310388097539544,1.2310388097539544,90.42142829895019,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,cosine,5,42,standard,96.26126861572266,5.2570719718933105,5.2570719718933105,0.0,0.0,6.147467947565019,1.229493589513004,89.02545700073242,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,cosine,10,2718,standard,97.78627014160156,6.080251693725586,6.080251693725586,0.0,0.0,12.317154330201447,1.2317154330201447,90.67536754608155,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,sigmoid,5,123,standard,98.13852500915527,1.997483730316162,1.997483730316162,0.0,0.0,6.139285750687122,1.2278571501374245,89.36583442687989,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,sigmoid,25,7,standard,96.83668327331543,4.218152046203613,4.218152046203613,0.0,0.0,30.791001891251653,1.231640075650066,91.18509284973145,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,entropic,5,314,standard,95.10414123535156,4.506414413452148,4.506414413452148,0.0,0.0,6.137474439572543,1.2274948879145087,89.08791770935059,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,entropic,25,42,standard,96.67670440673828,5.673267841339111,5.673267841339111,0.0,0.0,30.820782422088087,1.2328312968835236,91.10979354858398,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,entropic_log1p,5,2718,standard,95.46173477172852,4.141520023345947,4.141520023345947,0.0,0.0,6.146640685852617,1.2293281371705234,89.30888938903809,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,entropic_log1p,25,123,standard,96.70625877380371,3.417450189590454,3.417450189590454,0.0,0.0,30.78996433224529,1.2315985732898116,91.1651678466797,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,power_2,10,7,standard,95.4146900177002,6.719407558441162,6.719407558441162,0.0,0.0,12.30836399178952,1.230836399178952,88.77056522369385,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7oj1_A,43,401,power_2,25,314,standard,94.6395263671875,5.924980640411377,5.924980640411377,0.0,0.0,30.795621287077665,1.2318248514831067,89.67982215881348,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,linear,10,42,standard,93.81473541259766,5.372392177581787,5.372392177581787,0.0,0.0,12.840266892220825,1.2840266892220824,89.57125434875488,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,linear,25,2718,standard,94.58597183227539,5.48344087600708,5.48344087600708,0.0,0.0,32.080569439101964,1.2832227775640785,90.43957862854003,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,cosine,10,123,standard,97.1252555847168,6.622369766235352,6.622369766235352,0.0,0.0,12.834277800749987,1.2834277800749987,90.19825744628906,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,sigmoid,5,7,standard,97.61587715148926,3.753202438354492,3.753202438354492,0.0,0.0,6.412294057197869,1.2824588114395739,89.89017181396484,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,sigmoid,10,314,standard,97.85435676574707,9.415513038635254,9.415513038635254,0.0,0.0,12.835524959024042,1.2835524959024043,90.96723155975342,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,entropic,5,42,standard,93.58040428161621,5.5546112060546875,5.5546112060546875,0.0,0.0,6.41939733736217,1.283879467472434,88.88476905822753,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,entropic,10,2718,standard,95.23062896728516,4.607372283935547,4.607372283935547,0.0,0.0,12.843007776886225,1.2843007776886224,90.0719476699829,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,entropic_log1p,5,123,standard,93.93340301513672,7.103155136108398,7.103155136108398,0.0,0.0,6.40690126363188,1.281380252726376,89.05949554443359,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,entropic_log1p,25,7,standard,96.59258651733398,9.534095764160156,9.534095764160156,0.0,0.0,32.11778940586373,1.2847115762345493,90.81519798278809,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,power_2,5,314,standard,90.5014877319336,5.770840167999268,5.770840167999268,0.0,0.0,6.4209506693296134,1.2841901338659227,87.72573509216309,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7vfq_C,47,411,power_2,25,42,standard,93.11769104003906,4.292083263397217,4.292083263397217,0.0,0.0,32.10366926761344,1.2841467707045375,89.4619157409668,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,linear,5,2718,standard,92.63061332702637,11.955646514892578,11.955646514892578,0.0,0.0,11.700364352203906,2.340072870440781,88.82334442138672,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,linear,25,123,standard,93.53286361694336,21.97503089904785,21.97503089904785,0.0,0.0,58.45816884562373,2.3383267538249495,89.46373954772949,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,cosine,10,7,standard,96.52197265625,12.402214050292969,12.402214050292969,0.0,0.0,23.392425941769034,2.3392425941769033,90.0619903564453,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,cosine,25,314,standard,96.00333976745605,13.544732093811035,13.544732093811035,0.0,0.0,58.45624546892941,2.3382498187571765,89.91489006042481,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,sigmoid,10,42,standard,97.38494682312012,12.140120506286621,12.140120506286621,0.0,0.0,23.392444228753448,2.339244422875345,90.67563953399659,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,sigmoid,25,2718,standard,96.27570152282715,17.870508193969727,17.870508193969727,0.0,0.0,58.457634159363806,2.338305366374552,90.64113143920899,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,entropic,10,123,standard,94.62104988098145,15.09151840209961,15.09151840209961,0.0,0.0,23.38956342311576,2.338956342311576,90.05102615356445,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,entropic_log1p,5,7,standard,93.60702133178711,7.701202392578125,7.701202392578125,0.0,0.0,11.703604598063976,2.340720919612795,89.12650070190429,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,entropic_log1p,10,314,standard,94.2481746673584,8.89358901977539,8.89358901977539,0.0,0.0,23.400011610239744,2.3400011610239746,89.71860218048096,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,power_2,5,42,standard,90.93551445007324,8.02867317199707,8.02867317199707,0.0,0.0,11.70529456064105,2.34105891212821,87.96215438842773,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7eoz_A,64,532,power_2,10,2718,standard,93.10702514648438,13.456416130065918,13.456416130065918,0.0,0.0,23.397329367231578,2.339732936723158,88.57955589294434,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,linear,5,123,standard,96.8899097442627,10.358986854553223,10.358986854553223,0.0,0.0,8.184397445525974,1.6368794891051948,93.74419288635254,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,linear,25,7,standard,95.10251045227051,16.27303695678711,16.27303695678711,0.0,0.0,40.87807520292699,1.6351230081170798,94.451508102417,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,cosine,5,314,standard,97.53523254394531,11.706710815429688,11.706710815429688,0.0,0.0,8.1853690254502,1.63707380509004,93.8587257385254,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,cosine,25,42,standard,96.70648193359375,9.691195487976074,9.691195487976074,0.0,0.0,40.878768985159695,1.6351507594063879,94.29194374084473,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,sigmoid,5,2718,standard,98.4364185333252,6.308918476104736,6.308918476104736,0.0,0.0,8.164901172276586,1.6329802344553173,94.11556091308594,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,sigmoid,25,123,standard,97.01893424987793,13.269391059875488,13.269391059875488,0.0,0.0,40.87822204781696,1.6351288819126786,94.93240798950195,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,entropic,10,7,standard,96.7010669708252,10.561749458312988,10.561749458312988,0.0,0.0,16.35095502436161,1.635095502436161,94.40990314483642,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,entropic,25,314,standard,96.70916938781738,20.581274032592773,20.581274032592773,0.0,0.0,40.89624651707709,1.6358498606830836,94.23994476318359,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,entropic_log1p,10,42,standard,96.41764450073242,9.240606307983398,9.240606307983398,0.0,0.0,16.35815226705745,1.6358152267057449,94.47529697418213,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,entropic_log1p,25,2718,standard,96.61882209777832,20.738250732421875,20.738250732421875,0.0,0.0,40.88441448844969,1.6353765795379878,94.43963386535644,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7spn_A,65,456,power_2,10,123,standard,96.97814750671387,8.352087020874023,8.352087020874023,0.0,0.0,16.340681011788547,1.6340681011788547,94.01155662536621,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7n6h_A,68,444,linear,5,7,standard,95.52986717224121,30.546676635742188,30.546676635742188,0.0,0.0,7.557397617958486,1.5114795235916971,91.76656036376953,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7n6h_A,68,444,linear,10,314,standard,95.27174186706543,31.704139709472656,31.704139709472656,0.0,0.0,15.107706991955638,1.5107706991955638,92.62625656127929,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_large_std/metrics.rank2.csv,standard,CAMEO,Large,cameo2022.strict_ready,7n6h_A,68,444,cosine,5,42,standard,96.33273696899414,22.801000595092773,22.801000595092773,0.0,0.0,7.5588577152229846,1.5117715430445968,91.75065956115722,20.0,4.0
